Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(-1), np.int64(-1))",13,0.30565567569972857,0.49991100431629065,0.19443331998398078,-0.11122235571574779,1.0273101949429544,0.6188592797560268,0.5000889956837093
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(-1), np.int64(0))",25,0.28339340541983715,0.4332799359231077,0.2833266586570551,-6.674676278206615e-05,1.077037845373342,0.651682679385244,0.5667200640768923
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(-1), np.int64(1))",23,0.26792150580696833,0.39279993134618685,0.33927856284684477,0.07135705703987644,1.0866605023722407,0.6588163374531372,0.6072000686538132
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(0), np.int64(-1))",24,0.2242000745722453,0.48270338198942175,0.29309654343833286,0.06889646886608755,1.0465097369655212,0.6308261878022755,0.5172966180105782
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(0), np.int64(0))",33,0.3026790042788188,0.394694686255085,0.30262630946609614,-5.269481272263121e-05,1.0903674907084238,0.6610188418297134,0.6053053137449149
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(0), np.int64(1))",32,0.3649135719620301,0.3242810291268441,0.31080539891112574,-0.05410817305090437,1.0962583863473006,0.6650799031540431,0.6350864280379699
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(1), np.int64(-1))",23,0.1250643629498255,0.42851421706047255,0.4464214199897019,0.3213570570398764,0.9831712917465248,0.6014423866713827,0.5535785800102981
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(1), np.int64(0))",29,0.3382882988998563,0.5293646493439186,0.1323470517562251,-0.20594124714363118,0.9710222531486199,0.5878183527438667,0.4706353506560814
1,"(np.int64(-1), np.int64(0), np.int64(0), np.int64(1), np.int64(1))",21,0.32699239086904286,0.346092233757432,0.3269153753735251,-7.701549551775155e-05,1.098248278479608,0.6664224793909254,0.6539077662425681
1,"(np.int64(-1), np.int64(0), np.int64(1), np.int64(-1), np.int64(-1))",16,0.07151438869500544,0.5713522894139634,0.35713332189103114,0.2856189331960257,0.8761796792783391,0.5408980439860793,0.42864771058603657
